,interval_from,interval_to,default_NO2_min,default_NO2_max,default_NO2_mean,default_NO2_stDev,default_NO2_sampleCount,default_NO2_noDataCount,year,month
204,2023-11-21,2023-11-22,2.6153125872951932e-05,2.6153125872951932e-05,2.6153125872951932e-05,0.0,1,0,2023,11
205,2023-11-22,2023-11-23,1.7017870050040074e-05,1.7017870050040074e-05,1.7017870050040074e-05,0.0,1,0,2023,11
206,2023-11-23,2023-11-24,2.0209970898577012e-05,2.0209970898577012e-05,2.0209970898577012e-05,0.0,1,0,2023,11
207,2023-11-26,2023-11-27,3.071567334700376e-05,3.071567334700376e-05,3.071567334700376e-05,0.0,1,0,2023,11
208,2023-11-29,2023-11-30,3.333939821459353e-05,3.333939821459353e-05,3.333939821459353e-05,0.0,1,0,2023,11
209,2023-11-30,2023-12-01,3.2199819543166086e-05,3.2199819543166086e-05,3.2199819543166086e-05,0.0,1,0,2023,11
210,2023-12-01,2023-12-02,3.656113403849304e-05,3.656113403849304e-05,3.656113403849304e-05,0.0,1,0,2023,12
211,2023-12-02,2023-12-03,1.873444671218749e-05,1.873444671218749e-05,1.873444671218749e-05,0.0,1,0,2023,12
212,2023-12-09,2023-12-10,1.2628371223399881e-05,1.2628371223399881e-05,1.2628371223399881e-05,0.0,1,0,2023,12
213,2023-12-12,2023-12-13,5.475281795952469e-05,5.475281795952469e-05,5.475281795952469e-05,0.0,1,0,2023,12
214,2023-12-13,2023-12-14,4.067015470354818e-05,4.067015470354818e-05,4.067015470354818e-05,0.0,1,0,2023,12
215,2023-12-14,2023-12-15,4.201029150863178e-05,4.201029150863178e-05,4.201029150863178e-05,0.0,1,0,2023,12
216,2023-12-15,2023-12-16,5.0928898417623714e-05,5.0928898417623714e-05,5.0928898417623714e-05,0.0,1,0,2023,12
217,2023-12-16,2023-12-17,6.991723057581112e-05,6.991723057581112e-05,6.991723057581112e-05,0.0,1,0,2023,12
218,2023-12-17,2023-12-18,5.016968498239294e-05,5.016968498239294e-05,5.016968498239294e-05,0.0,1,0,2023,12
219,2023-12-18,2023-12-19,6.945464701857418e-05,6.945464701857418e-05,6.945464701857418e-05,0.0,1,0,2023,12
220,2023-12-19,2023-12-20,7.840767648303881e-05,7.840767648303881e-05,7.840767648303881e-05,0.0,1,0,2023,12
221,2023-12-20,2023-12-21,0.00011784739035647362,0.00011784739035647362,0.00011784739035647362,0.0,1,0,2023,12
222,2023-12-21,2023-12-22,0.0003330733743496239,0.0003330733743496239,0.0003330733743496239,0.0,1,0,2023,12
223,2023-12-22,2023-12-23,6.267591379582882e-05,6.267591379582882e-05,6.267591379582882e-05,0.0,1,0,2023,12
224,2023-12-24,2023-12-25,3.4731769119389355e-05,3.4731769119389355e-05,3.4731769119389355e-05,0.0,1,0,2023,12
225,2023-12-25,2023-12-26,4.271021316526458e-05,4.271021316526458e-05,4.271021316526458e-05,0.0,1,0,2023,12
226,2023-12-26,2023-12-27,5.4897205700399354e-05,5.4897205700399354e-05,5.4897205700399354e-05,0.0,1,0,2023,12
227,2023-12-28,2023-12-29,8.067141607170925e-05,8.067141607170925e-05,8.067141607170925e-05,0.0,1,0,2023,12
228,2023-12-30,2023-12-31,3.7442834582179785e-05,3.7442834582179785e-05,3.7442834582179785e-05,0.0,1,0,2023,12
0,2024-01-02,2024-01-03,3.708943404490128e-05,3.708943404490128e-05,3.708943404490128e-05,0.0,1,0,2024,1
1,2024-01-03,2024-01-04,2.2327696569846012e-05,2.2327696569846012e-05,2.2327696569846012e-05,0.0,1,0,2024,1
2,2024-01-04,2024-01-05,1.7516646039439365e-05,1.7516646039439365e-05,1.7516646039439365e-05,0.0,1,0,2024,1
3,2024-01-05,2024-01-06,2.05166816158453e-05,2.05166816158453e-05,2.05166816158453e-05,0.0,1,0,2024,1
4,2024-01-07,2024-01-08,4.051801806781441e-05,4.051801806781441e-05,4.051801806781441e-05,0.0,1,0,2024,1
5,2024-01-08,2024-01-09,2.673040762601886e-05,2.673040762601886e-05,2.673040762601886e-05,0.0,1,0,2024,1
6,2024-01-09,2024-01-10,7.406160148093477e-05,7.406160148093477e-05,7.406160148093477e-05,0.0,1,0,2024,1
7,2024-01-10,2024-01-11,5.334196976036765e-05,5.334196976036765e-05,5.334196976036765e-05,0.0,1,0,2024,1
8,2024-01-11,2024-01-12,4.744455509353429e-05,4.744455509353429e-05,4.744455509353429e-05,0.0,1,0,2024,1
9,2024-01-12,2024-01-13,6.492221291409805e-05,6.492221291409805e-05,6.492221291409805e-05,0.0,1,0,2024,1
10,2024-01-13,2024-01-14,2.9372746212175116e-05,2.9372746212175116e-05,2.9372746212175116e-05,0.0,1,0,2024,1
11,2024-01-14,2024-01-15,4.882598659605719e-05,4.882598659605719e-05,4.882598659605719e-05,0.0,1,0,2024,1
12,2024-01-15,2024-01-16,9.792228229343891e-05,9.792228229343891e-05,9.792228229343891e-05,0.0,1,0,2024,1
13,2024-01-16,2024-01-17,3.386471144040115e-05,3.386471144040115e-05,3.386471144040115e-05,0.0,1,0,2024,1
14,2024-01-20,2024-01-21,2.4976216081995517e-05,2.4976216081995517e-05,2.4976216081995517e-05,0.0,1,0,2024,1
15,2024-01-25,2024-01-26,3.46547421941068e-05,3.46547421941068e-05,3.46547421941068e-05,0.0,1,0,2024,1
16,2024-01-26,2024-01-27,4.7020796046126634e-05,4.7020796046126634e-05,4.7020796046126634e-05,0.0,1,0,2024,1
17,2024-01-29,2024-01-30,2.6508645532885566e-05,2.6508645532885566e-05,2.6508645532885566e-05,0.0,1,0,2024,1
18,2024-01-30,2024-01-31,2.1229992853477597e-05,2.1229992853477597e-05,2.1229992853477597e-05,0.0,1,0,2024,1
19,2024-01-31,2024-02-01,4.440348129719496e-05,4.440348129719496e-05,4.440348129719496e-05,0.0,1,0,2024,1
20,2024-02-03,2024-02-04,6.347752787405625e-05,6.347752787405625e-05,6.347752787405625e-05,0.0,1,0,2024,2
21,2024-02-04,2024-02-05,3.170671334373765e-05,3.170671334373765e-05,3.170671334373765e-05,0.0,1,0,2024,2
22,2024-02-05,2024-02-06,2.1961946913506836e-05,2.1961946913506836e-05,2.1961946913506836e-05,0.0,1,0,2024,2
23,2024-02-06,2024-02-07,2.854581362043973e-05,2.854581362043973e-05,2.854581362043973e-05,0.0,1,0,2024,2
24,2024-02-07,2024-02-08,5.000159580959007e-05,5.000159580959007e-05,5.000159580959007e-05,0.0,1,0,2024,2
25,2024-02-08,2024-02-09,2.0690833480330184e-05,2.0690833480330184e-05,2.0690833480330184e-05,0.0,1,0,2024,2
26,2024-02-09,2024-02-10,6.866264448035508e-05,6.866264448035508e-05,6.866264448035508e-05,0.0,1,0,2024,2
27,2024-02-10,2024-02-11,3.0675386369694024e-05,3.0675386369694024e-05,3.0675386369694024e-05,0.0,1,0,2024,2
28,2024-02-11,2024-02-12,7.637569069629535e-06,7.637569069629535e-06,7.637569069629535e-06,0.0,1,0,2024,2
29,2024-02-15,2024-02-16,5.850778688909486e-05,5.850778688909486e-05,5.850778688909486e-05,0.0,1,0,2024,2
30,2024-02-18,2024-02-19,1.7717718947096728e-05,1.7717718947096728e-05,1.7717718947096728e-05,0.0,1,0,2024,2
31,2024-02-19,2024-02-20,1.9987535779364407e-05,1.9987535779364407e-05,1.9987535779364407e-05,0.0,1,0,2024,2
32,2024-02-20,2024-02-21,3.3517408155603334e-05,3.3517408155603334e-05,3.3517408155603334e-05,0.0,1,0,2024,2
33,2024-02-21,2024-02-22,3.2722033211030066e-05,3.2722033211030066e-05,3.2722033211030066e-05,0.0,1,0,2024,2
34,2024-02-22,2024-02-23,4.091750815859996e-05,4.091750815859996e-05,4.091750815859996e-05,0.0,1,0,2024,2
35,2024-02-23,2024-02-24,3.993723294115625e-05,3.993723294115625e-05,3.993723294115625e-05,0.0,1,0,2024,2
36,2024-02-24,2024-02-25,2.3781209165463224e-05,2.3781209165463224e-05,2.3781209165463224e-05,0.0,1,0,2024,2
37,2024-02-27,2024-02-28,1.7758780813892372e-05,1.7758780813892372e-05,1.7758780813892372e-05,0.0,1,0,2024,2
38,2024-02-28,2024-02-29,1.8863598597818054e-05,1.8863598597818054e-05,1.8863598597818054e-05,0.0,1,0,2024,2
39,2024-02-29,2024-03-01,4.205527147860266e-05,4.205527147860266e-05,4.205527147860266e-05,0.0,1,0,2024,2
40,2024-03-01,2024-03-02,2.296840466442518e-05,2.296840466442518e-05,2.296840466442518e-05,0.0,1,0,2024,3
41,2024-03-02,2024-03-03,1.6573119864915498e-05,1.6573119864915498e-05,1.6573119864915498e-05,0.0,1,0,2024,3
42,2024-03-03,2024-03-04,3.436542101553641e-05,3.436542101553641e-05,3.436542101553641e-05,0.0,1,0,2024,3
43,2024-03-05,2024-03-06,2.958665936603211e-05,2.958665936603211e-05,2.958665936603211e-05,0.0,1,0,2024,3
44,2024-03-06,2024-03-07,3.240103251300752e-05,3.240103251300752e-05,3.240103251300752e-05,0.0,1,0,2024,3
45,2024-03-08,2024-03-09,3.8596364902332425e-05,3.8596364902332425e-05,3.8596364902332425e-05,0.0,1,0,2024,3
46,2024-03-09,2024-03-10,4.499536953517236e-05,4.499536953517236e-05,4.499536953517236e-05,0.0,1,0,2024,3
47,2024-03-10,2024-03-11,3.814822775893845e-05,3.814822775893845e-05,3.814822775893845e-05,0.0,1,0,2024,3
48,2024-03-11,2024-03-12,3.395690509933047e-05,3.395690509933047e-05,3.395690509933047e-05,0.0,1,0,2024,3
49,2024-03-12,2024-03-13,2.873557787097525e-05,2.873557787097525e-05,2.873557787097525e-05,0.0,1,0,2024,3
50,2024-03-13,2024-03-14,2.672531991265714e-05,2.672531991265714e-05,2.672531991265714e-05,0.0,1,0,2024,3
51,2024-03-14,2024-03-15,5.440807944978587e-05,5.440807944978587e-05,5.440807944978587e-05,0.0,1,0,2024,3
52,2024-03-15,2024-03-16,3.950919199269265e-05,3.950919199269265e-05,3.950919199269265e-05,0.0,1,0,2024,3
53,2024-03-17,2024-03-18,4.0173312299884856e-05,4.0173312299884856e-05,4.0173312299884856e-05,0.0,1,0,2024,3
54,2024-03-20,2024-03-21,3.3601867471588776e-05,3.3601867471588776e-05,3.3601867471588776e-05,0.0,1,0,2024,3
55,2024-03-21,2024-03-22,1.4975020349083934e-05,1.4975020349083934e-05,1.4975020349083934e-05,0.0,1,0,2024,3
56,2024-03-22,2024-03-23,4.162585537414998e-05,4.162585537414998e-05,4.162585537414998e-05,0.0,1,0,2024,3
57,2024-03-24,2024-03-25,4.7548339352943e-05,4.7548339352943e-05,4.7548339352943e-05,0.0,1,0,2024,3
58,2024-03-25,2024-03-26,2.7906682589673437e-05,2.7906682589673437e-05,2.7906682589673437e-05,0.0,1,0,2024,3
59,2024-03-26,2024-03-27,4.9700072850100696e-05,4.9700072850100696e-05,4.9700072850100696e-05,0.0,1,0,2024,3
60,2024-03-27,2024-03-28,4.851966878050007e-05,4.851966878050007e-05,4.851966878050007e-05,0.0,1,0,2024,3
61,2024-03-28,2024-03-29,3.5603246942628175e-05,3.5603246942628175e-05,3.5603246942628175e-05,0.0,1,0,2024,3
62,2024-03-29,2024-03-30,2.8157917768112384e-05,2.8157917768112384e-05,2.8157917768112384e-05,0.0,1,0,2024,3
63,2024-03-30,2024-03-31,7.920146163087338e-05,7.920146163087338e-05,7.920146163087338e-05,0.0,1,0,2024,3
64,2024-03-31,2024-04-01,3.124980867141858e-05,3.124980867141858e-05,3.124980867141858e-05,0.0,1,0,2024,3
65,2024-04-01,2024-04-02,4.9516806029714644e-05,4.9516806029714644e-05,4.9516806029714644e-05,0.0,1,0,2024,4
66,2024-04-02,2024-04-03,4.4771662942366675e-05,4.4771662942366675e-05,4.4771662942366675e-05,0.0,1,0,2024,4
67,2024-04-03,2024-04-04,4.446854654815979e-05,4.446854654815979e-05,4.446854654815979e-05,0.0,1,0,2024,4
68,2024-04-04,2024-04-05,4.3927102524321526e-05,4.3927102524321526e-05,4.3927102524321526e-05,0.0,1,0,2024,4
69,2024-04-05,2024-04-06,5.7619250583229586e-05,5.7619250583229586e-05,5.7619250583229586e-05,0.0,1,0,2024,4
70,2024-04-06,2024-04-07,4.4910513679496944e-05,4.4910513679496944e-05,4.4910513679496944e-05,0.0,1,0,2024,4
71,2024-04-10,2024-04-11,1.6818317817524076e-05,1.6818317817524076e-05,1.6818317817524076e-05,0.0,1,0,2024,4
72,2024-04-14,2024-04-15,5.525885171664413e-06,5.525885171664413e-06,5.525885171664413e-06,0.0,1,0,2024,4
73,2024-04-15,2024-04-16,2.8423190087778494e-05,2.8423190087778494e-05,2.8423190087778494e-05,0.0,1,0,2024,4
74,2024-04-16,2024-04-17,1.5183166397036985e-05,1.5183166397036985e-05,1.5183166397036985e-05,0.0,1,0,2024,4
75,2024-04-17,2024-04-18,2.039409810095094e-05,2.039409810095094e-05,2.039409810095094e-05,0.0,1,0,2024,4
76,2024-04-18,2024-04-19,2.3524176867795177e-05,2.3524176867795177e-05,2.3524176867795177e-05,0.0,1,0,2024,4
77,2024-04-19,2024-04-20,2.1888397895963863e-05,2.1888397895963863e-05,2.1888397895963863e-05,0.0,1,0,2024,4
78,2024-04-20,2024-04-21,4.360697857919149e-05,4.360697857919149e-05,4.360697857919149e-05,0.0,1,0,2024,4
79,2024-04-21,2024-04-22,6.3168685301207e-05,6.3168685301207e-05,6.3168685301207e-05,0.0,1,0,2024,4
80,2024-04-22,2024-04-23,2.5910243493854068e-05,2.5910243493854068e-05,2.5910243493854068e-05,0.0,1,0,2024,4
81,2024-04-23,2024-04-24,2.4650231353007257e-05,2.4650231353007257e-05,2.4650231353007257e-05,0.0,1,0,2024,4
82,2024-04-24,2024-04-25,2.2061087292968296e-05,2.2061087292968296e-05,2.2061087292968296e-05,0.0,1,0,2024,4
83,2024-04-25,2024-04-26,2.4904289603000507e-05,2.4904289603000507e-05,2.4904289603000507e-05,0.0,1,0,2024,4
84,2024-04-26,2024-04-27,3.478752842056565e-05,3.478752842056565e-05,3.478752842056565e-05,0.0,1,0,2024,4
85,2024-04-27,2024-04-28,3.7286321457941085e-05,3.7286321457941085e-05,3.7286321457941085e-05,0.0,1,0,2024,4
86,2024-04-28,2024-04-29,6.115051655797288e-05,6.115051655797288e-05,6.115051655797288e-05,0.0,1,0,2024,4
87,2024-04-29,2024-04-30,1.922585033753421e-05,1.922585033753421e-05,1.922585033753421e-05,0.0,1,0,2024,4
88,2024-04-30,2024-05-01,2.39883429458132e-05,2.39883429458132e-05,2.39883429458132e-05,0.0,1,0,2024,4
89,2024-05-01,2024-05-02,3.0046383471926674e-05,3.0046383471926674e-05,3.0046383471926674e-05,0.0,1,0,2024,5
90,2024-05-02,2024-05-03,2.4546956410631537e-05,2.4546956410631537e-05,2.4546956410631537e-05,0.0,1,0,2024,5
91,2024-05-03,2024-05-04,1.6313673768308945e-05,1.6313673768308945e-05,1.6313673768308945e-05,0.0,1,0,2024,5
92,2024-05-04,2024-05-05,4.9595473683439195e-05,4.9595473683439195e-05,4.9595473683439195e-05,0.0,1,0,2024,5
93,2024-05-05,2024-05-06,4.651318886317313e-05,4.651318886317313e-05,4.651318886317313e-05,0.0,1,0,2024,5
94,2024-05-06,2024-05-07,3.852795998682268e-05,3.852795998682268e-05,3.852795998682268e-05,0.0,1,0,2024,5
95,2024-05-07,2024-05-08,2.3166736355051398e-05,2.3166736355051398e-05,2.3166736355051398e-05,0.0,1,0,2024,5
96,2024-05-08,2024-05-09,1.8432800061418675e-05,1.8432800061418675e-05,1.8432800061418675e-05,0.0,1,0,2024,5
97,2024-05-09,2024-05-10,2.3644348402740434e-05,2.3644348402740434e-05,2.3644348402740434e-05,0.0,1,0,2024,5
98,2024-05-10,2024-05-11,2.316179779882077e-05,2.316179779882077e-05,2.316179779882077e-05,0.0,1,0,2024,5
99,2024-05-13,2024-05-14,2.4123257389874198e-05,2.4123257389874198e-05,2.4123257389874198e-05,0.0,1,0,2024,5
100,2024-05-15,2024-05-16,3.6627185181714594e-05,3.6627185181714594e-05,3.6627185181714594e-05,0.0,1,0,2024,5
101,2024-05-20,2024-05-21,4.3961739720543846e-05,4.3961739720543846e-05,4.3961739720543846e-05,0.0,1,0,2024,5
102,2024-05-21,2024-05-22,5.462639092002064e-05,5.462639092002064e-05,5.462639092002064e-05,0.0,1,0,2024,5
103,2024-05-22,2024-05-23,5.069036706117913e-05,5.069036706117913e-05,5.069036706117913e-05,0.0,1,0,2024,5
104,2024-05-23,2024-05-24,6.195603054948151e-05,6.195603054948151e-05,6.195603054948151e-05,0.0,1,0,2024,5
105,2024-05-25,2024-05-26,2.3255101041286252e-05,2.3255101041286252e-05,2.3255101041286252e-05,0.0,1,0,2024,5
106,2024-05-27,2024-05-28,8.802724187262356e-05,8.802724187262356e-05,8.802724187262356e-05,0.0,1,0,2024,5
107,2024-05-28,2024-05-29,7.95831365394406e-05,7.95831365394406e-05,7.95831365394406e-05,0.0,1,0,2024,5
108,2024-05-29,2024-05-30,6.703981489408761e-05,6.703981489408761e-05,6.703981489408761e-05,0.0,1,0,2024,5
109,2024-05-30,2024-05-31,4.444071601028554e-05,4.444071601028554e-05,4.444071601028554e-05,0.0,1,0,2024,5
110,2024-05-31,2024-06-01,4.518696732702665e-05,4.518696732702665e-05,4.518696732702665e-05,0.0,1,0,2024,5
111,2024-06-01,2024-06-02,0.00011632565292529762,0.00011632565292529762,0.00011632565292529762,0.0,1,0,2024,6
112,2024-06-02,2024-06-03,5.743843939853832e-05,5.743843939853832e-05,5.743843939853832e-05,0.0,1,0,2024,6
113,2024-06-03,2024-06-04,5.506470915861428e-05,5.506470915861428e-05,5.506470915861428e-05,0.0,1,0,2024,6
114,2024-06-04,2024-06-05,5.2588191465474665e-05,5.2588191465474665e-05,5.2588191465474665e-05,0.0,1,0,2024,6
115,2024-06-05,2024-06-06,3.56950331479311e-05,3.56950331479311e-05,3.56950331479311e-05,0.0,1,0,2024,6
116,2024-06-06,2024-06-07,4.7114674089243636e-05,4.7114674089243636e-05,4.7114674089243636e-05,0.0,1,0,2024,6
117,2024-06-07,2024-06-08,6.284075789153576e-05,6.284075789153576e-05,6.284075789153576e-05,0.0,1,0,2024,6
118,2024-06-08,2024-06-09,4.006969174952246e-05,4.006969174952246e-05,4.006969174952246e-05,0.0,1,0,2024,6
119,2024-06-09,2024-06-10,4.3118983739987016e-05,4.3118983739987016e-05,4.3118983739987016e-05,0.0,1,0,2024,6
120,2024-06-10,2024-06-11,3.245208426960744e-05,3.245208426960744e-05,3.245208426960744e-05,0.0,1,0,2024,6
121,2024-06-12,2024-06-13,3.650640064734034e-05,3.650640064734034e-05,3.650640064734034e-05,0.0,1,0,2024,6
122,2024-06-13,2024-06-14,4.4218402763362974e-05,4.4218402763362974e-05,4.4218402763362974e-05,0.0,1,0,2024,6
123,2024-06-15,2024-06-16,2.8876280339318328e-05,2.8876280339318328e-05,2.8876280339318328e-05,0.0,1,0,2024,6
124,2024-06-17,2024-06-18,1.678897751844488e-05,1.678897751844488e-05,1.678897751844488e-05,0.0,1,0,2024,6
125,2024-06-23,2024-06-24,1.1125012861157302e-05,1.1125012861157302e-05,1.1125012861157302e-05,0.0,1,0,2024,6
126,2024-06-25,2024-06-26,2.4930939616751857e-05,2.4930939616751857e-05,2.4930939616751857e-05,0.0,1,0,2024,6
127,2024-06-26,2024-06-27,2.652548391779419e-05,2.652548391779419e-05,2.652548391779419e-05,0.0,1,0,2024,6
128,2024-06-27,2024-06-28,1.7497912267572246e-05,1.7497912267572246e-05,1.7497912267572246e-05,0.0,1,0,2024,6
129,2024-07-07,2024-07-08,1.939556750585325e-05,1.939556750585325e-05,1.939556750585325e-05,0.0,1,0,2024,7
130,2024-07-19,2024-07-20,3.139541149721481e-05,3.139541149721481e-05,3.139541149721481e-05,0.0,1,0,2024,7
131,2024-08-19,2024-08-20,4.4594209612114355e-05,4.4594209612114355e-05,4.4594209612114355e-05,0.0,1,0,2024,8
132,2024-08-20,2024-08-21,3.970383113482967e-05,3.970383113482967e-05,3.970383113482967e-05,0.0,1,0,2024,8
133,2024-08-31,2024-09-01,1.0434980140416883e-05,1.0434980140416883e-05,1.0434980140416883e-05,0.0,1,0,2024,8
134,2024-09-03,2024-09-04,2.1035906684119254e-05,2.1035906684119254e-05,2.1035906684119254e-05,0.0,1,0,2024,9
135,2024-09-06,2024-09-07,1.618363785382826e-05,1.618363785382826e-05,1.618363785382826e-05,0.0,1,0,2024,9
136,2024-09-14,2024-09-15,2.4200657207984477e-05,2.4200657207984477e-05,2.4200657207984477e-05,0.0,1,0,2024,9
137,2024-09-18,2024-09-19,2.1222856958047487e-05,2.1222856958047487e-05,2.1222856958047487e-05,0.0,1,0,2024,9
138,2024-09-19,2024-09-20,3.355650187586434e-05,3.355650187586434e-05,3.355650187586434e-05,0.0,1,0,2024,9
139,2024-09-27,2024-09-28,-6.578699185411097e-08,-6.578699185411097e-08,-6.578699185411097e-08,0.0,1,0,2024,9
140,2024-09-30,2024-10-01,1.505459840700496e-05,1.505459840700496e-05,1.505459840700496e-05,0.0,1,0,2024,9
141,2024-10-01,2024-10-02,9.659834177000448e-06,9.659834177000448e-06,9.659834177000448e-06,0.0,1,0,2024,10
142,2024-10-03,2024-10-04,2.2710195480613038e-05,2.2710195480613038e-05,2.2710195480613038e-05,0.0,1,0,2024,10
143,2024-10-04,2024-10-05,2.0509722162387334e-05,2.0509722162387334e-05,2.0509722162387334e-05,0.0,1,0,2024,10
144,2024-10-05,2024-10-06,4.055028693983331e-05,4.055028693983331e-05,4.055028693983331e-05,0.0,1,0,2024,10
145,2024-10-06,2024-10-07,4.1751925891730934e-05,4.1751925891730934e-05,4.1751925891730934e-05,0.0,1,0,2024,10
146,2024-10-09,2024-10-10,1.84084965439979e-05,1.84084965439979e-05,1.84084965439979e-05,0.0,1,0,2024,10
147,2024-10-11,2024-10-12,2.106564170389902e-05,2.106564170389902e-05,2.106564170389902e-05,0.0,1,0,2024,10
148,2024-10-12,2024-10-13,1.7023816326400265e-05,1.7023816326400265e-05,1.7023816326400265e-05,0.0,1,0,2024,10
149,2024-10-13,2024-10-14,3.527474473230541e-05,3.527474473230541e-05,3.527474473230541e-05,0.0,1,0,2024,10
150,2024-10-14,2024-10-15,2.312291326234117e-05,2.312291326234117e-05,2.312291326234117e-05,0.0,1,0,2024,10
151,2024-10-15,2024-10-16,1.735792466206476e-05,1.735792466206476e-05,1.735792466206476e-05,0.0,1,0,2024,10
152,2024-10-16,2024-10-17,2.3389649868477136e-05,2.3389649868477136e-05,2.3389649868477136e-05,0.0,1,0,2024,10
153,2024-10-17,2024-10-18,2.2974843886913732e-05,2.2974843886913732e-05,2.2974843886913732e-05,0.0,1,0,2024,10
154,2024-10-18,2024-10-19,3.275450580986217e-05,3.275450580986217e-05,3.275450580986217e-05,0.0,1,0,2024,10
155,2024-10-19,2024-10-20,1.6238560419878922e-05,1.6238560419878922e-05,1.6238560419878922e-05,0.0,1,0,2024,10
156,2024-10-22,2024-10-23,4.677399920183234e-05,4.677399920183234e-05,4.677399920183234e-05,0.0,1,0,2024,10
157,2024-10-23,2024-10-24,4.145096318097785e-05,4.145096318097785e-05,4.145096318097785e-05,0.0,1,0,2024,10
158,2024-10-26,2024-10-27,5.764044908573851e-05,5.764044908573851e-05,5.764044908573851e-05,0.0,1,0,2024,10
159,2024-10-29,2024-10-30,3.011817352671642e-05,3.011817352671642e-05,3.011817352671642e-05,0.0,1,0,2024,10
160,2024-11-01,2024-11-02,1.8269798601977527e-05,1.8269798601977527e-05,1.8269798601977527e-05,0.0,1,0,2024,11
161,2024-11-02,2024-11-03,5.37391024408862e-05,5.37391024408862e-05,5.37391024408862e-05,0.0,1,0,2024,11
162,2024-11-03,2024-11-04,3.163662404404022e-05,3.163662404404022e-05,3.163662404404022e-05,0.0,1,0,2024,11
163,2024-11-04,2024-11-05,2.4292907255585305e-05,2.4292907255585305e-05,2.4292907255585305e-05,0.0,1,0,2024,11
164,2024-11-05,2024-11-06,1.6691994460416026e-05,1.6691994460416026e-05,1.6691994460416026e-05,0.0,1,0,2024,11
165,2024-11-06,2024-11-07,2.113376285706181e-05,2.113376285706181e-05,2.113376285706181e-05,0.0,1,0,2024,11
166,2024-11-07,2024-11-08,2.4132901671691798e-05,2.4132901671691798e-05,2.4132901671691798e-05,0.0,1,0,2024,11
167,2024-11-08,2024-11-09,2.713923458941281e-05,2.713923458941281e-05,2.713923458941281e-05,0.0,1,0,2024,11
168,2024-11-09,2024-11-10,1.7602706066099927e-05,1.7602706066099927e-05,1.7602706066099927e-05,0.0,1,0,2024,11
169,2024-11-12,2024-11-13,3.54433614120353e-05,3.54433614120353e-05,3.54433614120353e-05,0.0,1,0,2024,11
170,2024-11-13,2024-11-14,3.699455919559114e-05,3.699455919559114e-05,3.699455919559114e-05,0.0,1,0,2024,11
171,2024-11-14,2024-11-15,3.7368266930570826e-05,3.7368266930570826e-05,3.7368266930570826e-05,0.0,1,0,2024,11
172,2024-11-15,2024-11-16,4.831070691579953e-05,4.831070691579953e-05,4.831070691579953e-05,0.0,1,0,2024,11
173,2024-11-16,2024-11-17,7.047557301120833e-05,7.047557301120833e-05,7.047557301120833e-05,0.0,1,0,2024,11
174,2024-11-17,2024-11-18,3.495617784210481e-05,3.495617784210481e-05,3.495617784210481e-05,0.0,1,0,2024,11
175,2024-11-18,2024-11-19,5.947043973719701e-05,5.947043973719701e-05,5.947043973719701e-05,0.0,1,0,2024,11
176,2024-11-19,2024-11-20,8.550793427275494e-05,8.550793427275494e-05,8.550793427275494e-05,0.0,1,0,2024,11
177,2024-11-20,2024-11-21,4.133136462769471e-05,4.133136462769471e-05,4.133136462769471e-05,0.0,1,0,2024,11
178,2024-11-22,2024-11-23,7.015583832981065e-05,7.015583832981065e-05,7.015583832981065e-05,0.0,1,0,2024,11
179,2024-11-23,2024-11-24,2.175921508751344e-05,2.175921508751344e-05,2.175921508751344e-05,0.0,1,0,2024,11
180,2024-11-24,2024-11-25,4.168620580458082e-05,4.168620580458082e-05,4.168620580458082e-05,0.0,1,0,2024,11
181,2024-11-25,2024-11-26,5.984821109450422e-05,5.984821109450422e-05,5.984821109450422e-05,0.0,1,0,2024,11
182,2024-11-26,2024-11-27,9.329240856459364e-05,9.329240856459364e-05,9.329240856459364e-05,0.0,1,0,2024,11
183,2024-11-28,2024-11-29,6.835826206952333e-05,6.835826206952333e-05,6.835826206952333e-05,0.0,1,0,2024,11
184,2024-11-29,2024-11-30,4.076341792824678e-05,4.076341792824678e-05,4.076341792824678e-05,0.0,1,0,2024,11
185,2024-12-04,2024-12-05,3.319020106573589e-05,3.319020106573589e-05,3.319020106573589e-05,0.0,1,0,2024,12
186,2024-12-05,2024-12-06,3.249270230298862e-05,3.249270230298862e-05,3.249270230298862e-05,0.0,1,0,2024,12
187,2024-12-06,2024-12-07,2.425538878014777e-05,2.425538878014777e-05,2.425538878014777e-05,0.0,1,0,2024,12
